Subuser,Date,Bandwidth Usage (GB)
luiscamela5b96d,2020-12,13.36869629
wnezh0415d13a6,2020-04,3.05590625
1012805zzxz,2022-01,2.843416992
khizerhafeez60596,2020-09,0.532267578
atkinson116341e,2020-05,0.137436523
dbrady020f9,2020-10,0.581951172
cinnamonrolls1231a146,2020-09,0.001683594
badstarsgbltd93ac6,2020-06,0.225670898
brandonhuaabd6d,2020-06,2.01725
kalidagoate55b,2020-09,0.451169922
fusiondemo106521,2020-07,0.002811523
connorleiting04136,2020-06,0.002961914
hohmannmarvene48d,2020-09,2.105647461
joeyee1512006a006,2020-11,0.001177734
curtisrm1aa3zz,2021-12,0.25630957
iapaarsingh3fee,2020-11,0.001064453
hiya143251fd,2020-11,0.007268555
i5kicks2020d430,2021-01,0.043832031
hxj4664055230c386,2020-05,0.006435547
jjimenez42189e6b6,2020-10,2.279791992
cyuan02309486,2020-04,0.596009766
5950bakera35e,2020-12,0.721493164
dbelhomme82b46b,2021-01,0.044991211
dlopezcr71859,2020-09,2.401869141
gojets8390366,2020-05,2.566080078
dondiano48360,2020-11,5.670375977
anthonygassmana5fa,2020-07,2.93584375
yosohsf5d9,2020-11,0.500470703
jmvallesteros96ba,2020-12,0.37000293
1219supreme7f746,2020-04,0.012246094
nsalamone23a5236,2020-05,1.083947266
memoavila900e11b,2020-05,2.601600586
silverwolfcsgodbb1,2020-12,1.585666016
nattahphongaa6b,2020-04,0.052438477
jordanmir97dc4d,2020-12,0.719901367
ashlewise766,2020-07,2.084423828
deaseykicksd6fd6,2020-07,1.018577148
mauyosi772324656c,2021-01,0.233708008
crazydjslayer974c,2020-07,2.164886719
aidan90939,2020-05,0.003757813
jasonx662879fbzz,2021-12,0.000106445
aaronbrucee103b,2021-01,0.00105957
cwchoi91d92f6,2020-06,1.305083984
brandon9208,2020-10,24.62608301
yakanhikou1995dba46,2020-04,8.460910156
cameronrioux7e816,2020-04,2.253639648
adambaldwin887e65,2020-10,0.556670898
ibeastsync184e2bzz,2021-12,1.410227539
callmewill877d92,2020-09,0.023220703
mgurule67f088,2020-10,2.197163086
jetswipe698563,2020-08,2.582665039
mlgqwertyuiopaf406,2020-04,0.094591797
jml1087b26a6,2020-05,0.337182617
bigdaddypcsneaks861d,2020-10,0.63106543
gabri3ldc733,2020-09,1.759375977
rowellAmartinezc70bzz,2021-12,2.44E-05
tyjuan200064dd,2020-06,0.000589844
pdpsell9cda,2020-08,0.569833984
nutellakicksdfc76,2020-05,0.064265625
jeremyzorrilla5879,2020-06,0.204217773
yoshi64hr1fa0,2020-09,0.001958984
alexacalio194eab6,2020-08,0.868561523
9.85E+13,2020-05,0.161952148
betournayalexandre22bf6,2020-09,0.38944043
ywli10279974,2020-08,4.385966797
dananshimon897c,2020-11,0.00409082
keymon22721a0,2020-11,0.440413086
shaungalarneau5c8b,2022-01,2.569563477
hamada0683c8b9,2020-06,0.595126953
amarukyotaa5a7,2020-08,3.292615234
atcsupreme929d,2020-07,2.92447168
sz1299325166bbb6,2020-12,0.200973633
balkowni102cd9,2020-11,0.118990234
bigchuckwang4f40,2020-08,6.10328418
barberevanra016,2020-12,3.441375977
yacoobgeorge57686,2020-04,2.346987305
nyatokichi77bd,2020-12,7.661702148
benmeindl17ba86,2020-09,1.040396484
abesand1722a3,2020-06,0.172100586
bosswahab549a30,2020-12,7.292806641
imranhashmi3072236,2020-07,7.54634668
zweideece08,2020-05,0.723657227
battlehardena562,2020-08,1.435844727
isaacjulienla3ca56,2020-04,3.523398438
neo_flowers9061,2020-09,1.972496094
dylanlangevin13062,2020-07,0.004300781
sashivankanf12b,2020-09,1.040652344
282414zzxz,2022-01,1.54222168
crustyydonutt56166,2020-08,0.007740234
dlathiya0544f1,2020-10,2.11218457
chongaaron238a60,2021-01,0.062660156
jacobpaulino1232120,2020-08,1.489378906
enfuego2day7c6e,2020-10,0.154119141
phxretros1240,2020-09,0.018853516
maxwiencek85e6ef,2020-06,0.040327148
denwhy848d246,2020-04,4.702035156
mnfreeman43af66,2020-05,6.452169922
joshuakim209fb29,2020-07,0.136412109
minhhp0167de9f,2020-12,0.000981445
phongha0503a4546,2020-08,2.664177734
lpsoccer1005b6,2020-12,1.740655273
jbiagiotti85dea6,2020-06,2.013572266
zackchen2014c8a76,2020-05,0.224398438
bytehutfiles5af4,2021-01,0.003417969
juandavid_0902e3fe,2020-10,0.357208984
supremakickz203392,2020-08,0.019485352
rydervoong7bc2,2020-04,2.003335938
noahhoffmann8428fd0,2020-06,0.708365234
mm502664b811,2020-09,0.093835938
msetodevf1616,2020-04,2.016581055
nextjsm0942966,2020-11,1.201407227
hpp73052f5,2020-11,2.292654297
5mindump11e1,2020-11,0.300855469
mjayzcloset4e1e,2020-10,6.664056641
samuelstefflere5bc,2020-10,0.531225586
christiansimon2913d16,2020-08,0.497780273
jamesgrosspietsch2a4c,2020-12,7.574837891
rnnrsply2aa4,2021-12,0.334205078
afeldm1tu1th6,2020-07,0.251404297
samhurrell1a427,2020-12,1.054519531
raycd6thef2c6,2020-04,0.564358398
nvlynch346b6,2020-04,3.343831055
kuraiichiiaa1e,2021-01,0.047400391
vincentstarwarsdxf2c06,2020-05,1.595055664
renemunoz1187ea6,2020-08,0.001227539
lucasclodic358cb5,2020-08,0.255115234
almond_pongdeb76,2020-06,0.097196289
yitznj78b5,2020-07,0.872333008
theblackoculus4a3c6,2020-08,0.180206055
saurindbad27,2021-01,0.035720703
davecarmilortega6548,2020-09,1.743324219
cale8821f64b6,2020-04,1.753926758
ralphdipianobc786,2020-05,0.216564453
jonathanaharonov69c1,2020-11,1.204805664
coryb2k38a3zz,2021-12,11.13075781
itsmeleow8508,2020-09,0.395487305
shunhorm83d4,2020-06,0.015207031
cao042911456,2020-09,0.398329102
sorichard0123433d,2021-01,0.048560547
vrobby25278a6,2020-04,0.040166016
krisc09038b426,2020-04,2.035806641
sho_825sa216f9f66,2020-07,0.360426758
rst_hilaire3019,2020-06,0.780820313
edmonddongeccb6,2020-07,1.529920898
crustyydonutt56166,2020-10,0.123819336
blackfingettera7b86,2021-01,2.950402344
vahiddoo12e3xz,2022-01,1.856330078
thecopconductornv5796,2020-07,9.989980469
carlocarlosy123d591,2020-10,0.330267578
bognargyula23b30,2020-05,0.034935547
anusarnsac0d6,2020-08,2.292505859
orsonjiang47db6,2020-10,32.90401758
alexsantacruz02a2bb6,2020-11,0.007393555
millyvee07831f,2020-12,0.035639648
jkhazneh94bc296,2020-10,13.68848828
sanketshahshoes65d0,2020-12,12.68156348
ghuulish1e5466,2020-07,0.077040039
jamitlook215a,2020-09,0.323916016
zeke_z3f8d6,2020-06,0.02590918
thejedipacman706e,2021-01,0.001603516
iharisidiyev93ad,2020-09,0.527693359
cheeriolover3130358zz,2021-12,0.072490234
1342571zz,2021-12,0.329347656
456snkrs7ff6zz,2021-12,2.001864258
282754zzxz,2022-01,1.980908203
ztarelecinc75e9,2020-08,3.923949219
orsonjiang47db6,2020-06,0.001974609
nicholasfernandez872b33,2020-09,33.10289258
99banmao8543,2020-07,0.265511719
duydaviddo1f436,2020-10,9.58378125
jonharzinski4dbe,2020-09,1.819576172
ronitpatel10170184b3,2020-08,0.031792969
kevinmhouston1153e,2020-09,1.591480469
barryallentheflash12bfee,2020-11,0.001564453
kexuan9123497ec,2020-09,0.013536133
alanlopez344372d46,2020-05,5.440807617
raywas6ad40,2020-11,2.675424805
yusufgaffar99a600,2020-09,0.064838867
lmincie72ca,2020-05,0.594929688
dashcoolman75bc,2020-06,0.147675781
x43b4,2020-10,7.733754883
chrisf28f6,2020-06,1.166625
clementcharlet7e0e1,2020-12,0.600895508
acejason8800b73c,2020-07,1.156235352
ilovingkicksa6c36,2020-05,1.286073242
zsaephan2200c9,2020-05,0.521470703
dhillonrup7501,2020-09,2.060983398
phild42732448586,2020-05,0.727588867
phild42732448586,2020-09,0.194585938
adrian_lara469f4f,2020-07,0.331786133
jubaitalam1931,2020-11,3.53537207
jdelasalas_24b71b6,2020-05,0.182737305
samychattali2c48,2020-11,2.013763672
kicksofju56316,2020-04,0.86599707
masterlegend311082f6,2021-01,0.115602539
criterson20012dfd,2020-10,3.835933594
glopez85208e8,2020-06,0.522983398
stephskiis2ab6,2020-12,0.19150293
tannerearl14abba,2021-01,2.747354492
juliolopezkb241bcd6,2020-07,3.84578125
carnageagario13566f6,2020-06,5.357898438
jerkybeepboop6758,2020-09,1.040982422
kokoryan9556cd,2020-09,1.032416992
kevinye357c5706,2020-04,2.30774707
clayp262f9d,2020-08,0.052628906
dftbagb91b,2020-05,0.000892578
longdongongb16f,2020-08,9.77E-07
cookedin71111cf6,2020-06,2.839454102
whmeltonjr65b46,2020-04,0.002744141
rahatismail12576e,2020-05,4.406890625
marsgf42234df6,2020-07,0.516237305
verdoyrobertoc027,2020-07,0.201298828
xlennard2012167f,2020-07,1.772392578
griffinvelichko079a6,2020-04,0.830582031
elijahallen3500f5a16,2020-05,0.063797852
jordydehaes9df6e6,2020-08,7.227736328
tylerhuckabyf1f2,2020-10,5.177734375
nikpai123456e234,2020-10,0.992169922
scotknowles762e,2020-08,0.397371094
davidduong1233e6a,2020-10,1.568074219
maverickderrickc75e6,2020-11,1.867777344
mikelu9661e52c6,2020-05,0.974272461
smithparksmith14f8,2020-12,6.752978516
nathanhaff2b2a6,2020-10,0.648678711
hanxuzheng263d6,2020-05,3.015425781
drakejames1997c66d,2020-07,5.313797852
accountsce926,2020-09,0.016186523
flizza13c8f96,2020-07,0.161321289
jext679ce7zz,2021-12,2.309256836
malachyd184,2020-05,1.102173828
tiropon4ed8,2020-12,2.380172852
simoncheung9003a0,2020-04,0.343757813
gotgwop9934e0,2020-09,2.36612207
devindavie2225f206,2020-05,0.776271484
neogg_608a,2021-01,0.280237305
josequinonesjose7806a26,2020-06,0.505269531
nitasanta0c4fb,2020-09,0.000317383
jy19910930e9406,2020-05,0.454338867
cy32936ab83,2020-12,2.94243457
cozychefsbc79,2020-09,1.281821289
akaalaccd53,2020-10,4.184410156
jcosico500068f7,2020-08,0.003852539
dialloholmes3660c2,2020-08,1.117612305
huangsiqi223a5fb,2020-09,4.83140332
banhdieuduc23121318,2020-08,4.883787109
technobing87e36,2020-06,0.000797852
eshaandatardeb26,2020-10,2.208354492
samsonstone03c94d,2021-01,1.335361328
whosangelof0ce6,2020-10,8.231269531
828791zz,2021-12,9.03619043
afromakchefsfbb6,2020-12,9.826389648
azharjivanid04b,2020-10,3.870482422
nguyenmanhquynh153d9a7,2020-09,2.060754883
c3lis65f76,2020-06,0.368769531
neogg_e9e9,2020-09,1.767874023
jamalgrant567651,2021-01,1.015583008
sixthsensestore12055e,2020-10,18.84677344
will2d1a6,2020-06,10.11110645
franco61seven211c6,2020-05,1.906019531
dudewishwua9566,2020-04,0.733087891
bluntegg29cf6,2020-11,0.084444336
jaflalo996708,2020-06,0.339919922
matt_hockeyh8b956,2020-07,4.962479492
superplayboy1115548,2020-10,3.457496094
ilovemydamnshoesea15,2020-11,0.014810547
mkopakowskie20f6,2020-11,2.120050781
freehueyapparel8810,2020-05,0.651293945
camr10242863,2020-04,3.034176758
kyleretome51cf,2020-06,0.017447266
keelingcam0da8,2020-08,0.408219727
caalcala14c9de,2020-08,0.596842773
rguzman1160b4,2020-11,3.047927734
guoliangli8023a6726,2020-05,2.135047852
malachy957c,2020-06,0.504827148
alexsneakersshopc1aa6,2020-04,1.924424805
hricsi001ffe76,2020-08,1.008071289
cairocraw0afa,2020-10,4.530547852
dylannguyen007472a6,2020-08,1.177126953
joshfras39816,2020-06,0.031189453
nkaur47478daazzxz,2022-01,27.45252441
bennypena1337c1756,2020-07,9.969706055
spammaps15ba5d6,2020-04,3.32444043
christianespinosa20064dc3,2020-04,0.775703125
chavitosoccertkd1097c46,2020-10,1.869075195
randyhussey345ead,2020-11,0.290091797
oxtrendsa871,2020-09,0.678146484
archie_gapas0b1d,2020-09,4.898362305
nsalamone23a5236,2020-04,0.992362305
admin7c6f,2021-01,0.374414063
nbarrett080936e6,2020-07,6.112655273
carymcewanc170,2020-08,5.036205078
jeffxiao911934,2020-10,2.269975586
dj2torresbdaf,2020-08,0.308891602
steveguillen272f8a,2020-09,1.800142578
yolandajoe272c22,2020-05,0.033775391
dp42020018e14,2020-06,0.585976563
greediesneakeraf2e,2020-12,4.494520508
nathaniel246810ba2c6,2020-09,0.472771484
partyunicorn408b6226,2020-07,1.686959961
johnsonmtran18ee6,2020-06,1.560938477
elijahallen3500f5a16,2020-08,0.063464844
305643zzxz,2022-01,2.371512695
billynx1997b72a,2020-11,5.100058594
commanderbtp12a76,2020-11,0.135191406
tejasmandalia3d9f,2020-10,3.657155273
flipsneaks37f2,2021-01,0.168571289
mjgpinero9694b4,2020-12,0.127634766
romeroh7791b5,2020-11,1.939660156
apbsweg1fe4,2020-11,1.579475586
johnh20028ab36,2020-06,1.08594043
a_m_cushman1e706,2020-10,5.723692383
rafmaetens67cc,2020-10,0.17277832
richreimer4e6ef6,2020-08,0.615396484
shaozhifei1989f55c6,2020-04,0.148398438
ntlh0812967ef4,2020-10,1.196250977
felanmarcusc90f,2020-04,0.209573242
alimohamed1185b16,2020-05,0.23105957
juniorrincon9092cf2,2020-04,0.05709668
cowboysblue61b17e6,2020-08,0.245927734
gmmoney195bfb6,2020-10,0.001145508
mohit_wc7656,2020-06,2.976606445
jordanlin53ea6,2020-06,0.636323242
zacriosfootball9ccd,2020-11,0.423025391
kenwu2001614f727,2020-11,0.50609668
noahcantafioa067,2020-10,2.374568359
southparkrulerz97ac6,2020-07,4.833306641
hoangphillip12130dd,2020-08,5.595837891
taubeaidan50bd6,2021-01,1.885807617
tonmajic5db1,2020-10,1.60024707
anthonysteven06ae73,2020-07,0.010556641
dleechin3fa8,2021-01,0.063390625
xmanchen002f9c6,2020-11,0.948509766
hajustin2019466,2020-05,0.369583008
franco61seven211c6,2020-09,0.007530273
swiftkicks452cb56,2020-07,0.121314453
xujie667851021430,2020-11,0.270604492
cheungmiles82f96,2020-08,2.240430664
ppoddo87baf06,2020-07,1.592507813
calvinnhuynh500c6,2020-04,0.074439453
arjedmanibog7293dab,2020-07,0.047056641
chippers86371dd,2020-11,0.28865332
soccersuperstar74665,2020-05,0.184125977
7.83E+12,2020-12,1.29706543
shigary23a39e,2020-09,0.321993164
jym20988db16,2020-09,1.86E-05
kimx42661d8d,2020-11,2.978506836
passerbyteng34a5,2020-09,4.274000977
xero125850b5,2020-08,0.427538086
pb_goldbuyerb9426,2020-07,0.540685547
markratsey5204de07,2021-01,0.170811523
tomsneakerlife1b5a,2020-11,0.061488281
dandoggettcac029,2020-05,1.32184668
aattanasio63fc166,2020-04,3.811766602
maxmurillod8346,2020-12,0.000432617
joshuakim209fb29,2020-10,2.068798828
snkrs1nike3e88,2020-05,1.014020508
mh101099a147,2020-07,9.988332031
fmg020674b4,2020-10,0.83993457
marsgf42234df6,2020-04,0.696765625
den4ik25top5v796,2020-10,1.307682617
premepresident32ac6,2020-09,4.397082031
thejedipacman6be4,2020-08,0.011149414
rsaelee06ddff,2020-07,2.321804688
kivasteven4dc2,2020-10,2.54624707
tincandenza9b54,2020-06,10.53652441
cookedin71129d5,2020-09,5.932650391
stevenkemmererc0c7,2020-09,0.703539063
joshuabeyer2c2b06,2020-07,0.034827148
solexcalibur67556,2020-05,0.213893555
skylarhab061,2020-12,0.268494141
zamanashfakuz64c16,2020-09,0.020833008
hajustin2019466,2020-07,1.780931641
dre5025cb4d,2020-07,15.67551172
tannerearl143ce8,2020-09,1.169447266
leeshindl911a7a,2020-07,0.171517578
loverboy88_4ucacd,2020-09,1.198479492
deviantsquire8abb6,2020-10,0.0089375
mauilucero77698,2020-12,1.95227832
gwenceslao454a786,2020-10,1.54609082
malh5760a2fa,2020-10,0.337573242
fmg0206c1826,2020-05,8.195304688
nathanhaff2b2a6,2020-06,0.068536133
delaynomore99f16,2020-06,0.13859082
rodriguezglobal2121de,2020-06,0.366644531
jasg21811464,2020-11,0.025875
jetswipe69fa516,2020-04,0.170632813
bluekevin55690ec,2020-07,1.825970703
divineninja123a02d,2020-08,0.101079102
danfoster134020,2020-04,0.014148438
brandon9208,2020-06,2.927566406
vixideas09c3,2020-11,1.241231445
huangtoby9022286,2020-05,1.707418945
hzcgoodman0088,2020-12,5.065613281
nicholasdonoian03bb,2020-09,0.018457031
badonkd212,2020-05,0.240639648
andreucci_871c6d6,2020-04,2.172636719
kbroome9194375,2020-09,0.98468457
allane0ba6,2020-04,1.097301758
ramypoo68136,2020-12,0.112379883
tengfei198710dc,2020-08,2.330455078
falconfoot96628b6,2020-04,4.307950195
seankary228132,2020-05,1.309975586
fernramblas8df26,2020-07,0.027620117
pheroworld8b93,2020-11,1.632397461
marcelobarrera03ad38,2020-08,7.555236328
supersportdriver1f826,2020-07,0.55252832
orellana210963c66,2020-11,2.243616211
spyzod3c30,2020-11,1.034017578
kceltic5752d,2020-10,0.1273125
acpbs12106f1d6,2020-06,0.453770508
samhurrell1a427,2020-09,0.43872168
anthonyazevedo320295d4,2020-09,4.494564453
marsgf42234df6,2020-05,0.101710938
kjsflykicks02a5,2020-10,0.303594727
sreye071d2d4,2020-07,0.000566406
edbsieg5f93,2020-12,0.837464844
kimobounara414,2020-10,0.731957031
keithdevelops52d9,2020-07,2.601897461
mat_sanjose8858,2020-05,0.294935547
xieyueji307ee36,2020-06,0.336554688
huyphan004dcd,2020-07,0.005280273
prestigiouskickzc01a,2020-07,8.121890625
danielsalgado97c26d,2020-06,0.311271484
daviskhoiphamf1a2,2020-10,2.556980469
dah17126bc36,2020-06,0.298412109
johnsy012f,2020-10,2.252430664
chanlucy3669d03,2020-10,1.912426758
denwhy848d246,2020-07,6.847054688
davisqi1993f4256,2020-06,7.62E-05
bricediomandebd42,2020-08,1.788479492
elmohoustonf72a,2020-10,4.599985352
feige27086733cf04,2020-12,1.771952148
jayceemichael050a,2020-07,0.709844727
joshfischler56ed2,2020-12,9.475854492
winsonc9057eb6,2020-06,0.032737305
thesummerguy2301d1f6,2020-10,0.405795898
huangtoby9022286,2020-04,0.370125977
christoneo124009a6,2020-07,0.000101563
northjerseyplug1137,2020-09,0.015732422
viccampos10f75d,2020-06,0.000317383
adrian_lara469f4f,2020-11,0.312305664
bobbymok2207dceb,2020-08,0.015116211
283573zz,2021-12,7.304929688
dre50250f41,2020-07,0.26203418
matiasjaramillo2004207c,2020-10,0.037658203
weiserj88f18e6,2020-11,0.018476563
cao042911456,2020-11,4.288541992
merlionaqv77096,2020-05,0.819779297
jazz99200700d4,2020-12,0.09075293
baptisteboreillo1b3d,2020-05,5.104939453
wpgshaun124b6,2020-11,0.01496875
tomcoggins0969,2020-06,0.007645508
adambaldwin887e65,2020-08,0.435489258
ptucker27b291,2020-09,0.010600586
quincys119929a8,2020-11,4.588818359
nspirea53e6,2020-10,0.487386719
kailafaim83ed,2020-05,0.585646484
broganc251d0,2020-10,15.80808105
shawngaetanoccb1,2020-08,4.409037109
hazemeshesh0bbc,2020-12,0.105750977
aidensyme97ee6,2020-05,1.359823242
miguelcontla25e26,2020-05,1.274942383
joeyto957a5d6,2020-06,2.446016602
adtjr12489d8,2020-10,0.092035156
isaacjulienla3ca56,2020-05,4.344364258
hxj4664055230c386,2020-04,0.050295898
ejasdieg688b,2020-05,2.68005957
bibunsekibun20058a79,2020-09,0.002199219
daniellr977699,2020-12,0.030740234
antoniochavez596966,2020-10,3.134977539
phyxius20864cfc,2020-10,0.292787109
ohiogb6491,2020-11,1.040500977
nicoplayz9763266,2020-06,3.552643555
jjimenez421875be,2020-07,0.823999023
rafeerahman5765,2020-12,0.075842773
rogeryang199825a2,2020-06,3.226610352
1222333000fc05,2020-08,2.356935547
alecdaniel7dc1fxz,2022-01,1.800785156
19denzel689400,2020-10,0.053011719
mkopakowski9326,2020-04,1.061631836
ethansneakers348ff1,2020-12,4.414430664
dreek21b50a6,2020-04,2.00693457
gmmoney195bfb6,2020-04,0.409941406
yujason2135bfa6,2020-09,0.090111328
leroyorton21522a,2020-12,1.042107422
alexanderk1270d10,2020-05,3.91E-05
jack9eca6,2020-08,1.360016602
edcraddock9138,2020-04,0.134956055
bbimg89214342,2020-10,0.170235352
537506zz,2021-12,3.61E-05
avivdahanb59e,2020-12,1.27E-05
christianespinosa20064dc3,2020-10,1.931195313
gabgab767ff62,2020-11,0.219487305
alexguerra11520abab,2020-11,1.733663086
gambino_14985f9a,2020-05,2.111129883
chinteng33092b4,2020-08,1.956799805
jordanmir97dc4d,2020-11,0.104993164
dzavala07a40a6,2020-08,0.20953418
dimitriosrko1144a6a,2020-08,0.531454102
simonchan002f525,2020-10,7.819006836
mathewflores05b7bc6,2020-12,0.000104492
ntlh0812967ef4,2020-11,5.567282227
coleremaia2ec,2020-07,0.929806641
frankmoranjr3037zzxz,2022-01,0.884612305
mee59b,2020-08,8.58640625
bluesprivate8df6,2020-11,0.000272461
mgdamo182690,2020-10,3.311990234
ohiogb6491,2020-09,0.781550781
laflareskinny1b276,2020-08,3.870104492
ibialabed0fbc,2020-08,0.098832031
johnmarquez249c1ac6,2020-12,0.611514648
christiancowart3e61c,2020-09,1.237727539
twenty1061916,2020-06,0.000451172
kyyo0102af18,2020-10,2.442727539
bouvierflorian9c9a6,2020-05,0.767981445
yoshi64hrfec2,2020-12,9.18E-05
licharles1985c1036,2020-05,3.451957031
gAgokuss4ba5dzz,2021-12,0.844334961
morfhious3886a6,2020-05,0.248661133
nellomazzarello5dc76,2020-11,2.808407227
showmecuts9570,2020-09,0.244946289
dzhang0108ccdb,2020-04,0.0024375
viritottbac4,2021-01,0.062442383
974532653f6e1,2020-09,0.201805664
eatonoonb365,2020-08,0.000417969
nrichcreative09b56,2020-10,1.156580078
willwonghome25e4,2020-10,16.91602344
rogercasas563938,2020-09,2.297025391
danielkachekian1f896,2020-04,0.149839844
darrelnavarreteb0f3,2020-09,0.748558594
vanilla8877f1636,2020-05,1.901201172
ejguttormson83da,2020-08,0.687365234
zhijiany9597246,2020-04,4.204290039
tianguoo965450,2020-07,2.741239258
